Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
28/12/2023 5:08:16,"2276","20.3","58","981.4"
28/12/2023 5:13:16,"2250","20.3","58","981.5"
28/12/2023 5:18:16,"2279","20.3","58","981.7"
28/12/2023 5:23:16,"2239","20.3","58","981.8"
28/12/2023 5:28:16,"2252","20.2","58","981.8"
28/12/2023 5:33:16,"2224","20.2","58","981.9"
28/12/2023 5:38:16,"2227","20.2","58","981.7"
28/12/2023 5:43:16,"2234","20.1","58","981.7"
28/12/2023 5:48:16,"2224","20.1","58","981.7"
28/12/2023 5:53:16,"2201","20.3","57","981.8"
28/12/2023 5:58:16,"2184","20.3","57","981.8"
28/12/2023 6:03:16,"2201","20.3","57","981.8"
28/12/2023 6:08:16,"2219","20.4","57","981.9"
28/12/2023 6:13:16,"2211","20.4","57","982.1"
28/12/2023 6:18:16,"2232","20.4","57","982.2"
28/12/2023 6:23:16,"2241","20.4","57","982.2"
28/12/2023 6:28:16,"2186","20.5","57","982.3"
28/12/2023 6:33:16,"2210","20.5","57","982.5"
28/12/2023 6:38:16,"2181","20.5","57","982.4"
28/12/2023 6:43:16,"2212","20.5","57","982.7"
28/12/2023 6:48:16,"2182","20.5","57","982.7"
28/12/2023 6:53:16,"2175","20.5","57","982.7"
28/12/2023 6:58:16,"2206","20.5","57","982.8"
28/12/2023 7:03:16,"2206","20.5","57","982.9"
28/12/2023 7:08:16,"2246","20.5","57","982.9"
28/12/2023 7:13:16,"2143","20.4","57","983.2"
28/12/2023 7:18:16,"2177","20.4","57","983.1"
28/12/2023 7:23:16,"2204","20.4","57","983.2"
28/12/2023 7:28:16,"2156","20.5","57","983.2"
28/12/2023 7:33:15,"2229","20.5","57","983.1"
28/12/2023 7:38:15,"2225","20.5","57","983.2"
28/12/2023 7:43:15,"2202","20.4","57","983.2"
28/12/2023 7:48:15,"2224","20.4","57","983.3"
28/12/2023 7:53:15,"2205","20.4","57","983.3"
28/12/2023 7:58:15,"2199","20.4","57","983.3"
28/12/2023 8:03:15,"2198","20.4","57","983.3"
28/12/2023 8:08:15,"2200","20.4","57","983.3"
28/12/2023 8:13:15,"2167","20.4","57","983.4"
28/12/2023 8:18:15,"2184","20.3","58","983.4"
28/12/2023 8:23:15,"2199","20.4","57","983.3"
28/12/2023 8:28:15,"2159","20.4","57","983.3"
28/12/2023 8:33:15,"2007","20.3","57","983.4"
28/12/2023 8:38:15,"1834","20.3","56","983.3"
28/12/2023 8:43:15,"1834","20.2","56","983.3"
28/12/2023 8:48:15,"1838","20.2","56","983.3"
28/12/2023 8:53:15,"1808","20.2","56","983.3"
28/12/2023 8:58:15,"1727","20.2","56","983.1"
28/12/2023 9:03:02,"1736","20.2","56","983.1"
28/12/2023 9:08:02,"1708","20.1","56","983.0"
28/12/2023 9:13:02,"1651","20.1","56","982.8"
28/12/2023 9:18:02,"1644","20.1","56","982.7"
28/12/2023 9:23:02,"1599","20.1","56","982.6"
28/12/2023 9:28:02,"1514","20.1","56","982.6"
28/12/2023 9:33:02,"1462","20.0","55","982.4"
28/12/2023 9:38:02,"1438","19.9","55","982.5"
28/12/2023 9:43:02,"1271","19.8","55","982.3"
28/12/2023 9:48:02,"1195","19.6","54","982.3"
28/12/2023 9:53:02,"1259","19.6","55","982.3"
28/12/2023 9:58:02,"1220","19.5","55","982.2"
28/12/2023 10:03:02,"1165","19.5","54","982.4"
28/12/2023 10:08:02,"1158","19.4","55","982.3"
28/12/2023 10:13:02,"1126","19.4","55","982.3"
28/12/2023 10:18:02,"1077","19.3","55","982.3"
28/12/2023 10:23:02,"1074","19.4","55","982.2"
28/12/2023 10:28:02,"1080","19.4","55","982.4"
28/12/2023 10:33:02,"574","18.7","46","982.4"
28/12/2023 10:38:02,"610","19.1","51","982.3"
28/12/2023 10:43:02,"618","19.2","52","982.0"
28/12/2023 10:48:02,"900","19.7","53","982.6"
28/12/2023 10:53:02,"933","19.8","53","982.4"
28/12/2023 10:58:02,"997","19.7","54","982.3"
28/12/2023 11:03:02,"1011","19.7","54","982.4"
28/12/2023 11:08:02,"1087","19.8","54","982.2"
28/12/2023 11:13:02,"1097","19.8","54","982.1"
28/12/2023 11:18:02,"1127","19.8","54","982.1"
28/12/2023 11:23:02,"1173","19.8","54","981.9"
28/12/2023 11:28:02,"1210","19.9","54","981.9"
28/12/2023 11:33:02,"1284","20.0","54","981.8"
28/12/2023 11:38:02,"1312","20.0","54","981.6"
28/12/2023 11:43:02,"1344","20.2","56","981.6"
28/12/2023 11:48:02,"1422","20.4","56","981.5"
28/12/2023 11:53:02,"1362","20.4","56","981.2"
28/12/2023 11:58:02,"1455","20.5","56","981.0"
28/12/2023 12:03:02,"1443","20.5","56","980.9"
28/12/2023 12:08:02,"1426","20.5","56","980.9"
28/12/2023 12:13:02,"1432","20.5","56","981.0"
28/12/2023 12:18:02,"1407","20.5","56","980.8"
28/12/2023 12:23:02,"1424","20.6","56","980.8"
28/12/2023 12:28:02,"1444","20.6","56","980.7"
28/12/2023 12:33:02,"1413","20.7","56","980.7"
28/12/2023 12:38:02,"1408","20.7","56","980.5"
28/12/2023 12:43:02,"1423","20.7","56","980.4"
28/12/2023 12:48:02,"1403","20.7","55","980.1"
28/12/2023 12:53:02,"1379","20.7","55","980.0"
28/12/2023 12:58:02,"1427","20.6","55","979.9"
28/12/2023 13:03:02,"1414","20.5","55","980.0"
28/12/2023 13:08:02,"1345","20.5","55","980.0"
28/12/2023 13:13:02,"1312","20.5","55","980.0"
28/12/2023 13:18:02,"1344","20.4","55","979.9"
28/12/2023 13:23:02,"1353","20.5","55","979.8"
28/12/2023 13:28:02,"1363","20.5","55","979.7"
28/12/2023 13:33:02,"1309","20.5","55","979.7"
28/12/2023 13:38:02,"1342","20.5","55","979.6"
28/12/2023 13:43:02,"1268","20.5","55","979.6"
28/12/2023 13:48:02,"1276","20.5","55","979.5"
28/12/2023 13:53:02,"1262","20.5","55","979.4"
28/12/2023 13:58:02,"1257","20.5","55","979.6"
28/12/2023 14:03:02,"1240","20.5","54","979.6"
28/12/2023 14:08:02,"1278","20.6","54","979.8"
28/12/2023 14:13:02,"1307","20.6","54","979.8"
28/12/2023 14:18:02,"1302","20.5","54","979.8"
28/12/2023 14:23:02,"1397","20.5","55","980.0"
28/12/2023 14:28:02,"1463","20.5","55","980.1"
28/12/2023 14:33:02,"1475","20.5","55","980.1"
28/12/2023 14:38:02,"1501","20.5","55","980.0"
28/12/2023 14:43:02,"1538","20.5","55","980.1"
28/12/2023 14:48:02,"1551","20.6","55","980.2"
28/12/2023 14:53:02,"1614","20.7","55","980.2"
28/12/2023 14:58:02,"1624","20.7","55","980.3"
28/12/2023 15:03:02,"1662","20.7","55","980.5"
28/12/2023 15:08:02,"1634","20.7","55","980.5"
28/12/2023 15:13:02,"1696","20.7","55","980.3"
28/12/2023 15:18:02,"1684","20.7","55","980.5"
28/12/2023 15:23:02,"1738","20.7","55","980.4"
28/12/2023 15:28:02,"1705","20.6","54","980.6"
28/12/2023 15:33:02,"1685","20.6","54","980.6"
28/12/2023 15:38:02,"1687","20.5","54","980.5"
28/12/2023 15:43:02,"1661","20.5","54","980.4"
28/12/2023 15:48:02,"1645","20.4","54","980.3"
28/12/2023 15:53:02,"1650","20.4","54","980.3"
28/12/2023 15:58:02,"1672","20.4","54","980.4"
28/12/2023 16:03:02,"1698","20.4","54","980.5"
28/12/2023 16:08:02,"1734","20.4","55","980.4"
28/12/2023 16:13:02,"1770","20.5","54","980.4"
28/12/2023 16:18:02,"1879","20.6","55","980.3"
28/12/2023 16:23:02,"1871","20.6","55","980.0"
28/12/2023 16:28:02,"1870","20.7","55","980.0"
28/12/2023 16:33:02,"1977","20.7","55","980.1"
28/12/2023 16:38:02,"1732","20.7","54","980.1"
28/12/2023 16:43:02,"1666","20.6","54","979.8"
28/12/2023 16:48:02,"1660","20.6","54","979.8"
28/12/2023 16:53:02,"1639","20.6","54","979.9"
28/12/2023 16:58:02,"1687","20.5","54","980.0"
28/12/2023 17:03:02,"1676","20.6","55","979.9"
28/12/2023 17:08:02,"1756","20.5","55","979.8"
28/12/2023 17:13:02,"1810","20.6","55","979.8"
28/12/2023 17:18:02,"1752","20.6","55","979.5"
28/12/2023 17:23:02,"1583","20.5","55","979.5"
28/12/2023 17:28:02,"1525","20.5","55","979.5"
28/12/2023 17:33:02,"1508","20.5","55","979.2"
28/12/2023 17:38:02,"1470","20.5","55","979.3"
28/12/2023 17:43:02,"1430","20.5","55","979.5"
28/12/2023 17:48:02,"1399","20.5","56","979.5"
28/12/2023 17:53:02,"1500","20.7","56","979.4"
28/12/2023 17:58:02,"1607","20.9","57","979.3"
28/12/2023 18:03:02,"1692","21.0","57","979.5"
28/12/2023 18:08:02,"1726","21.0","57","979.5"
28/12/2023 18:13:02,"1689","21.0","57","979.4"
28/12/2023 18:18:02,"1709","21.0","57","979.5"
28/12/2023 18:23:02,"1722","21.0","57","979.4"
28/12/2023 18:28:02,"1798","21.0","57","979.6"
28/12/2023 18:33:02,"1790","21.0","57","979.7"
28/12/2023 18:38:02,"1734","21.0","56","979.7"
28/12/2023 18:43:02,"1696","20.9","56","979.8"
28/12/2023 18:48:02,"1628","20.8","56","979.9"
28/12/2023 18:53:02,"1300","20.9","54","979.5"
28/12/2023 18:58:02,"1274","20.3","53","979.4"
28/12/2023 19:03:02,"1286","19.9","54","979.5"
28/12/2023 19:08:02,"1281","19.7","54","979.6"
28/12/2023 19:13:02,"1363","19.5","55","979.9"
28/12/2023 19:18:02,"1466","19.5","55","980.3"
28/12/2023 19:23:02,"1625","19.6","55","980.0"
28/12/2023 19:28:02,"1673","19.6","56","980.3"
28/12/2023 19:33:02,"1701","19.6","56","980.1"
28/12/2023 19:38:02,"1672","19.6","56","980.3"
28/12/2023 19:43:02,"1715","19.6","57","980.4"
28/12/2023 19:48:02,"1725","19.6","57","980.2"
28/12/2023 19:53:02,"1708","19.6","57","980.3"
28/12/2023 19:58:02,"1772","19.6","57","980.5"
28/12/2023 20:03:02,"1810","19.6","57","980.4"
28/12/2023 20:08:02,"1803","19.6","57","980.2"
28/12/2023 20:13:02,"1789","19.6","57","980.2"
28/12/2023 20:18:02,"1826","19.7","57","980.1"
28/12/2023 20:23:02,"1827","19.6","57","980.1"
28/12/2023 20:28:02,"1837","19.7","57","980.0"
28/12/2023 20:32:37,"1834","19.7","57","980.1"
28/12/2023 20:37:37,"1876","19.8","57","980.1"
28/12/2023 20:42:37,"1897","19.8","57","979.9"
28/12/2023 20:47:37,"1921","19.9","57","980.1"
28/12/2023 20:52:37,"2084","19.9","58","980.2"
28/12/2023 20:57:37,"2011","19.9","58","980.2"
28/12/2023 21:02:37,"2041","19.9","57","980.3"
28/12/2023 21:07:37,"2008","19.9","57","980.3"
28/12/2023 21:12:37,"2030","19.9","57","980.4"
28/12/2023 21:17:37,"2035","19.9","57","980.4"
28/12/2023 21:22:37,"2072","19.9","58","980.3"
28/12/2023 21:27:37,"2130","19.9","58","980.4"
28/12/2023 21:32:37,"2126","20.0","58","980.5"
28/12/2023 21:37:37,"2087","20.0","57","980.6"
28/12/2023 21:42:37,"2123","20.0","57","980.6"
28/12/2023 21:47:37,"2152","20.0","57","980.6"
28/12/2023 21:52:37,"2257","20.0","57","980.7"
28/12/2023 21:57:37,"2170","20.0","57","980.7"
28/12/2023 22:02:37,"2192","20.0","57","980.6"
28/12/2023 22:07:37,"2187","20.0","57","980.6"
28/12/2023 22:12:37,"2154","19.9","58","980.6"
28/12/2023 22:17:37,"2184","19.9","57","980.4"
28/12/2023 22:22:37,"2166","19.9","57","980.8"
28/12/2023 22:27:37,"2226","19.9","57","980.7"
28/12/2023 22:32:37,"2173","19.9","57","980.7"
28/12/2023 22:37:37,"2217","19.9","57","980.8"
28/12/2023 22:42:37,"2203","19.9","57","980.8"
28/12/2023 22:47:37,"2172","19.9","57","980.8"
28/12/2023 22:52:37,"2216","19.9","57","980.8"
28/12/2023 22:57:37,"2222","19.8","57","980.9"
28/12/2023 23:02:37,"2192","19.8","58","980.8"
28/12/2023 23:07:37,"2210","19.8","58","980.8"
28/12/2023 23:12:37,"2267","19.8","58","980.8"
28/12/2023 23:17:37,"2269","19.8","58","981.0"
28/12/2023 23:22:37,"2247","19.7","58","980.9"
28/12/2023 23:27:37,"2201","19.8","58","981.0"
28/12/2023 23:32:37,"2266","19.7","58","980.9"
28/12/2023 23:37:37,"2286","19.7","58","980.8"
28/12/2023 23:42:37,"2218","19.7","58","980.8"
28/12/2023 23:47:37,"2236","19.7","58","980.9"
28/12/2023 23:52:37,"2225","19.7","58","980.9"
28/12/2023 23:57:37,"2172","19.7","58","980.8"
29/12/2023 0:02:37,"2197","19.7","58","980.9"
29/12/2023 0:07:37,"2241","19.8","58","980.9"
29/12/2023 0:12:37,"2264","19.8","58","980.8"
29/12/2023 0:17:37,"2221","19.8","58","980.8"
29/12/2023 0:22:37,"2282","19.8","58","980.7"
29/12/2023 0:27:37,"2218","19.8","58","980.6"
29/12/2023 0:32:37,"2276","19.8","58","980.6"
29/12/2023 0:37:37,"2268","19.8","58","980.5"
29/12/2023 0:42:37,"2290","19.8","58","980.5"
29/12/2023 0:47:37,"2224","19.8","58","980.5"
29/12/2023 0:52:37,"2249","19.8","58","980.3"
29/12/2023 0:57:37,"2226","19.8","58","980.3"
29/12/2023 1:02:37,"2321","19.8","58","980.3"
29/12/2023 1:07:37,"2194","19.8","58","980.2"
29/12/2023 1:12:37,"2222","19.8","58","980.2"
29/12/2023 1:17:37,"2255","19.8","58","980.2"
29/12/2023 1:22:37,"2212","19.9","58","980.1"
29/12/2023 1:27:37,"2216","19.9","58","979.8"
29/12/2023 1:32:37,"2214","19.9","58","979.7"
29/12/2023 1:37:37,"2237","19.9","58","979.7"
29/12/2023 1:42:37,"2254","19.9","58","979.6"
29/12/2023 1:47:37,"2218","19.9","58","979.5"
29/12/2023 1:52:37,"2230","19.9","58","979.6"
29/12/2023 1:57:37,"2248","19.9","58","979.5"
29/12/2023 2:02:37,"2216","19.9","58","979.5"
29/12/2023 2:07:37,"2271","19.8","58","979.6"
29/12/2023 2:12:37,"2216","19.8","58","979.5"
29/12/2023 2:17:37,"2233","19.8","58","979.3"
29/12/2023 2:22:37,"2210","19.8","58","979.3"
29/12/2023 2:27:37,"2261","19.8","59","979.2"
29/12/2023 2:32:37,"2213","19.8","59","979.3"
29/12/2023 2:37:37,"2179","19.8","59","979.2"
29/12/2023 2:42:37,"2251","19.8","59","979.3"
29/12/2023 2:47:37,"2205","19.8","59","979.2"
29/12/2023 2:52:37,"2225","19.8","59","979.1"
29/12/2023 2:57:37,"2154","19.9","59","979.0"
29/12/2023 3:02:37,"2193","20.0","59","979.1"
29/12/2023 3:07:37,"2156","20.0","58","979.2"
29/12/2023 3:12:37,"2151","20.0","58","979.4"
29/12/2023 3:17:37,"2171","20.0","58","979.4"
29/12/2023 3:22:37,"2186","20.0","59","979.5"
29/12/2023 3:27:37,"2237","20.1","59","979.5"
29/12/2023 3:32:37,"2187","20.1","58","979.5"
29/12/2023 3:37:37,"2229","20.3","58","979.7"
29/12/2023 3:42:37,"2196","20.3","58","979.9"
29/12/2023 3:47:37,"2167","20.4","58","980.0"
29/12/2023 3:52:37,"2152","20.4","57","980.2"
29/12/2023 3:57:37,"2099","20.4","57","980.3"
29/12/2023 4:02:37,"2163","20.5","57","980.6"
29/12/2023 4:07:37,"2142","20.5","57","980.8"
29/12/2023 4:12:37,"2144","20.5","57","981.0"
29/12/2023 4:17:37,"2132","20.6","57","981.3"
29/12/2023 4:22:37,"2123","20.6","57","981.4"
29/12/2023 4:27:37,"2140","20.7","57","981.8"
29/12/2023 4:32:37,"2096","20.6","57","981.9"
29/12/2023 4:37:37,"2090","20.6","57","982.3"
29/12/2023 4:42:37,"2128","20.5","57","982.5"
29/12/2023 4:47:37,"2094","20.4","57","982.7"
29/12/2023 4:52:37,"2152","20.4","57","982.9"
29/12/2023 4:57:37,"2093","20.3","57","983.1"
29/12/2023 5:02:37,"2142","20.3","57","983.1"
29/12/2023 5:07:37,"2140","20.2","57","983.3"
29/12/2023 5:12:37,"2114","20.2","57","983.3"
29/12/2023 5:17:37,"2079","20.1","57","983.4"
29/12/2023 5:22:37,"2084","20.1","57","983.5"
29/12/2023 5:27:37,"2042","20.1","58","983.6"
29/12/2023 5:32:37,"2083","20.0","58","983.8"
29/12/2023 5:37:37,"2082","20.0","58","983.9"
29/12/2023 5:42:37,"2161","20.0","58","984.0"
29/12/2023 5:47:37,"2110","20.0","58","984.0"
29/12/2023 5:52:37,"2050","20.0","58","984.3"
29/12/2023 5:57:37,"2099","20.0","58","984.5"
29/12/2023 6:02:37,"2155","20.1","58","984.5"
29/12/2023 6:07:37,"2159","20.1","58","984.8"
29/12/2023 6:12:37,"2055","20.2","58","985.0"
29/12/2023 6:17:37,"2038","20.2","58","985.0"
29/12/2023 6:22:37,"2133","20.2","58","985.1"
29/12/2023 6:27:37,"2116","20.1","58","985.4"
29/12/2023 6:32:37,"2026","20.1","58","985.4"
29/12/2023 6:37:37,"2071","20.1","58","985.7"
29/12/2023 6:42:37,"2159","20.1","58","985.7"
29/12/2023 6:47:37,"2123","20.1","58","985.7"
29/12/2023 6:52:37,"2087","20.0","58","985.8"
29/12/2023 6:57:37,"2079","20.0","58","986.0"
29/12/2023 7:02:37,"2104","19.9","58","986.1"
29/12/2023 7:07:37,"2133","19.9","58","986.3"
29/12/2023 7:12:37,"2053","19.9","58","986.3"
29/12/2023 7:17:37,"2077","19.8","58","986.4"
29/12/2023 7:22:37,"2084","19.9","58","986.6"
29/12/2023 7:27:37,"2041","19.8","58","986.9"
29/12/2023 7:32:37,"2081","19.8","59","986.9"
29/12/2023 7:37:37,"2046","19.8","59","987.0"
29/12/2023 7:42:37,"2060","19.9","59","987.0"
29/12/2023 7:47:37,"2069","19.8","59","987.2"
29/12/2023 7:52:37,"2111","19.9","59","987.4"
29/12/2023 7:57:37,"2117","19.9","59","987.3"
29/12/2023 8:02:37,"2112","19.9","59","987.6"
29/12/2023 8:07:37,"2038","19.9","59","987.6"
29/12/2023 8:12:37,"2076","19.9","59","987.8"
29/12/2023 8:17:37,"2059","19.9","59","987.8"
29/12/2023 8:22:37,"2055","20.0","59","987.8"
29/12/2023 8:27:37,"2075","19.9","59","988.1"
29/12/2023 8:32:37,"2091","19.9","59","988.1"
29/12/2023 8:37:37,"2074","20.0","59","988.1"
29/12/2023 8:42:37,"2024","19.9","59","988.3"
29/12/2023 8:47:37,"1983","19.9","59","988.4"
29/12/2023 8:52:37,"1991","19.9","59","988.3"
29/12/2023 8:57:37,"2074","19.9","59","988.5"
29/12/2023 9:02:37,"2005","19.9","58","988.7"
29/12/2023 9:07:37,"1883","19.9","58","988.7"
29/12/2023 9:12:37,"1922","19.9","58","988.9"
29/12/2023 9:17:37,"1828","19.9","57","988.9"
29/12/2023 9:22:37,"1784","19.9","57","989.1"
29/12/2023 9:27:37,"1793","19.8","57","989.2"
29/12/2023 9:32:37,"1728","19.8","57","989.3"
29/12/2023 9:37:37,"1768","19.9","57","989.5"
29/12/2023 9:42:37,"1737","19.9","57","989.4"
29/12/2023 9:47:37,"1688","19.9","57","989.5"
29/12/2023 9:52:37,"1548","19.8","56","989.6"
29/12/2023 9:57:37,"1535","19.7","56","989.6"
29/12/2023 10:02:37,"1575","19.7","57","989.8"
29/12/2023 10:07:37,"1605","19.8","58","989.9"
29/12/2023 10:12:37,"1522","19.7","57","990.0"
29/12/2023 10:17:37,"1456","19.7","57","990.1"
29/12/2023 10:22:37,"1348","19.6","56","990.1"
29/12/2023 10:27:37,"1256","19.5","56","990.0"
29/12/2023 10:32:37,"1232","19.5","56","990.1"
29/12/2023 10:37:37,"1246","19.5","56","990.3"
29/12/2023 10:42:37,"1237","19.5","57","990.5"
29/12/2023 10:47:37,"1216","19.5","58","990.5"
29/12/2023 10:52:37,"1232","19.5","58","990.6"
29/12/2023 10:57:37,"1149","19.4","57","990.7"
29/12/2023 11:02:37,"1112","19.4","57","990.8"
29/12/2023 11:07:37,"880","19.3","56","990.8"
29/12/2023 11:12:37,"549","17.8","49","990.8"
29/12/2023 11:17:37,"584","17.2","52","990.7"
29/12/2023 11:22:37,"626","17.5","54","990.7"
29/12/2023 11:27:37,"623","17.8","54","990.6"
29/12/2023 11:32:37,"964","18.8","55","991.1"
29/12/2023 11:37:37,"1030","18.9","56","991.2"
29/12/2023 11:42:37,"1082","19.1","56","991.4"
29/12/2023 11:47:37,"1146","19.2","56","991.4"
29/12/2023 11:52:37,"1177","19.3","56","991.4"
29/12/2023 11:57:37,"1148","19.4","56","991.5"
29/12/2023 12:02:37,"1136","19.4","56","991.5"
29/12/2023 12:07:37,"1150","19.4","56","991.5"
29/12/2023 12:12:37,"1144","19.5","55","991.5"
29/12/2023 12:17:37,"901","19.3","53","991.6"
29/12/2023 12:22:37,"1056","19.4","54","991.6"
29/12/2023 12:27:37,"1082","19.5","54","991.5"
29/12/2023 12:32:37,"1156","19.6","54","991.6"
29/12/2023 12:37:37,"1161","19.6","54","991.6"
29/12/2023 12:42:37,"1220","19.7","54","991.6"
29/12/2023 12:47:37,"1333","19.8","55","991.7"
29/12/2023 12:52:37,"1407","20.0","55","991.6"
29/12/2023 12:57:37,"1525","20.1","56","991.7"
29/12/2023 13:02:37,"1552","20.1","56","991.7"
29/12/2023 13:07:37,"1586","20.2","56","991.9"
29/12/2023 13:12:37,"1658","20.3","56","991.9"
29/12/2023 13:17:37,"1637","20.3","56","991.9"
29/12/2023 13:22:37,"1708","20.4","56","992.0"
29/12/2023 13:27:37,"1689","20.4","55","992.0"
29/12/2023 13:32:37,"1674","20.4","55","991.7"
29/12/2023 13:37:37,"1696","20.4","55","991.8"
29/12/2023 13:42:37,"1695","20.3","55","991.8"
29/12/2023 13:47:37,"1707","20.2","55","991.8"
29/12/2023 13:52:37,"1815","20.2","56","991.9"
29/12/2023 13:57:37,"1847","20.2","55","992.0"
29/12/2023 14:02:37,"1790","20.1","55","992.1"
29/12/2023 14:07:37,"1727","19.9","55","992.1"
29/12/2023 14:12:37,"1688","19.8","56","992.2"
29/12/2023 14:17:37,"1648","19.8","56","992.2"
29/12/2023 14:22:37,"1618","19.8","56","992.3"
29/12/2023 14:27:37,"1634","19.7","57","992.4"
29/12/2023 14:32:37,"1595","19.7","57","992.3"
29/12/2023 14:37:37,"1529","19.7","57","992.5"
29/12/2023 14:42:37,"1525","19.7","57","992.4"
29/12/2023 14:47:37,"1471","19.7","57","992.5"
29/12/2023 14:52:37,"1458","19.7","57","992.4"
29/12/2023 14:57:37,"1397","19.7","57","992.3"
29/12/2023 15:02:37,"1399","19.7","57","992.4"
29/12/2023 15:07:37,"1401","19.7","57","992.4"
29/12/2023 15:12:37,"1348","19.7","56","992.4"
29/12/2023 15:17:37,"1496","19.8","57","992.4"
29/12/2023 15:22:37,"1519","19.9","58","992.5"
29/12/2023 15:27:37,"1514","20.2","57","992.4"
29/12/2023 15:32:37,"1551","20.2","57","992.5"
29/12/2023 15:37:37,"1695","20.3","57","992.7"
29/12/2023 15:42:37,"1673","20.3","57","992.8"
29/12/2023 15:47:37,"1760","20.3","57","992.8"
29/12/2023 15:52:37,"1759","20.3","57","993.0"
29/12/2023 15:57:37,"1767","20.3","57","993.0"
29/12/2023 16:02:37,"1788","20.3","57","993.1"
29/12/2023 16:07:37,"1857","20.3","57","993.1"
29/12/2023 16:12:37,"1906","20.3","57","993.0"
29/12/2023 16:17:37,"1902","20.3","57","993.0"
29/12/2023 16:22:37,"1837","20.2","57","993.2"
29/12/2023 16:27:37,"1733","20.1","56","993.2"
29/12/2023 16:32:37,"1699","20.0","56","993.1"
29/12/2023 16:37:37,"1753","20.0","56","993.2"
29/12/2023 16:42:37,"1771","19.9","56","993.3"
29/12/2023 16:47:37,"1761","19.8","56","993.3"
29/12/2023 16:52:37,"1771","19.8","56","993.4"
29/12/2023 16:57:37,"1774","19.7","56","993.3"
29/12/2023 17:02:37,"1757","19.7","56","993.3"
29/12/2023 17:07:37,"1752","19.7","56","993.3"
29/12/2023 17:12:37,"1723","19.6","56","993.4"
29/12/2023 17:17:37,"1799","19.6","56","993.5"
29/12/2023 17:22:37,"1753","19.7","56","993.6"
29/12/2023 17:27:37,"1770","19.8","56","993.7"
29/12/2023 17:32:37,"1814","19.9","56","993.7"
29/12/2023 17:37:37,"1816","19.9","56","993.8"
29/12/2023 17:42:37,"1829","20.0","56","993.9"
29/12/2023 17:47:37,"1837","20.0","56","993.9"
29/12/2023 17:52:37,"1874","20.0","56","994.0"
29/12/2023 17:57:37,"1895","20.0","56","994.1"
29/12/2023 18:02:37,"1921","19.9","56","994.1"
29/12/2023 18:06:28,"1916","19.9","56","994.3"
29/12/2023 18:11:28,"2003","19.9","56","994.4"
29/12/2023 18:16:28,"2033","19.9","57","994.5"
29/12/2023 18:21:28,"2058","19.9","57","994.6"
29/12/2023 18:26:28,"2063","20.0","57","994.6"
29/12/2023 18:31:28,"2160","20.0","57","994.7"
29/12/2023 18:36:28,"2115","20.0","57","994.8"
29/12/2023 18:41:28,"2082","20.1","58","994.8"
29/12/2023 18:46:28,"2193","20.3","58","994.9"
29/12/2023 18:51:28,"2178","20.4","58","994.9"
29/12/2023 18:56:28,"2231","20.7","58","995.1"
29/12/2023 19:01:28,"2191","20.7","57","995.2"
29/12/2023 19:06:28,"2089","20.7","57","995.2"
29/12/2023 19:11:28,"2122","20.8","56","995.3"
29/12/2023 19:16:28,"2174","20.9","56","995.3"
29/12/2023 19:21:28,"2195","20.9","56","995.4"
29/12/2023 19:26:28,"2256","21.0","56","995.4"
29/12/2023 19:31:28,"2322","21.1","56","995.4"
29/12/2023 19:36:28,"2401","21.1","56","995.6"
29/12/2023 19:41:28,"2512","21.2","56","995.7"
29/12/2023 19:46:28,"2553","21.2","56","995.7"
29/12/2023 19:51:28,"2662","21.3","56","995.8"
29/12/2023 19:56:28,"2784","21.4","56","995.8"
29/12/2023 20:01:28,"2794","21.4","56","995.7"
29/12/2023 20:06:28,"2686","21.4","55","995.8"
29/12/2023 20:11:28,"2785","21.4","56","995.9"
29/12/2023 20:16:28,"2864","21.4","56","995.9"
29/12/2023 20:21:28,"2881","21.5","56","995.9"
